id,lastLevel,totalSessions,dailySessions,totalAge,winRate,target
71013,35,23,4,35,0.9583,0.256
71014,919,189,3,74,0.0,0.0
71015,528,10,2,15,1.0,0.2972
71016,1198,1010,7,228,1.0,0.6651
71017,8,6,3,16,1.0,0.2393
71018,1,5,2,0,1.0,0.0
71019,10,3,1,1,1.0,0.0
71020,1,3,3,0,1.0,0.0
71021,34,32,1,28,0.8564,0.2228
71022,400,258,18,13,0.6963,0.2469
71023,19,1,1,0,1.0,0.0
71024,10,7,1,2,0.95,0.0
71025,2,1,1,0,1.0,0.0
71026,1390,17,2,33,0.5,0.3076
71027,27,28,2,13,0.8382,0.0
71028,23,15,5,2,1.0,0.2287
71029,19,4,2,2,0.9737,0.0
71030,9,1,1,0,1.0,0.0
71031,1,2,2,0,1.0,0.0
71032,112,32,8,118,0.875,0.3423
71033,7,1,1,0,1.0,0.0
71034,6,12,4,2,1.0,0.2254
71035,63,10,1,9,0.9089,0.0
71036,55,32,2,17,0.7339,0.0
71037,152,62,5,51,0.7694,0.249
71038,2,4,4,0,1.0,0.2223
71039,24,9,4,1,0.855,0.0
71040,7,6,3,0,1.0,0.2218
71041,154,22,2,68,0.7407,0.2556
71042,7,5,5,0,1.0,0.2242
71043,19,22,3,5,0.9,0.0
71044,1,1,1,0,1.0,0.0
71045,90,11,1,39,0.6222,0.0
71046,40,22,2,46,0.9844,0.2717
71047,6,1,1,0,1.0,0.0
71048,7,2,1,3,1.0,0.2223
71049,25,19,3,4,0.9733,0.2231
71050,114,122,6,46,0.8459,0.2603
71051,3,1,1,0,1.0,0.0
71052,102,30,2,15,0.7723,0.0
71053,45,37,2,20,0.8027,0.0
71054,47,16,2,25,0.8682,0.224
71055,10,10,3,32,1.0,0.2571
71056,10,1,1,0,1.0,0.0
71057,34,14,3,21,0.9815,0.2441
71058,2,1,1,0,1.0,0.0
71059,57,13,2,83,0.9382,0.3033
71060,700,1117,7,147,0.4147,0.3975
71061,3,3,1,3,1.0,0.2219
71062,3,4,4,0,1.0,0.2224
71063,9,10,5,1,1.0,0.2258
71064,39,9,3,10,0.9573,0.2272
71065,32,22,3,8,1.0,0.2342
71066,16,4,4,0,1.0,0.2239
71067,73,51,3,241,0.893,0.4701
71068,15,1,1,0,0.9643,0.0
71069,220,1253,6,230,0.4834,0.4531
71070,110,24,4,20,0.819,0.0
71071,12,2,2,0,0.9231,0.0
71072,7,3,3,0,1.0,0.2216
71073,2,1,1,0,1.0,0.0
71074,3,2,2,0,1.0,0.0
71075,6,1,1,0,1.0,0.0
71076,180,80,5,16,0.7283,0.0
71077,1,1,1,0,1.0,0.0
71078,37,14,2,7,0.9453,0.0
71079,319,522,5,178,0.4675,0.3646
71080,150,7,3,1,0.4667,0.0
71081,344,46,3,53,0.0397,0.0
71082,10,3,1,1,1.0,0.0
71083,42,12,1,5,1.0,0.2291
71084,48,11,1,159,0.8958,0.3742
71085,15,3,3,0,1.0,0.2225
71086,94,4,1,11,0.6667,0.0
71087,14,7,7,0,0.9545,0.0
71088,8,3,3,0,1.0,0.2217
71089,4,1,1,0,1.0,0.0
71090,1,1,1,0,1.0,0.0
71091,7,7,2,5,1.0,0.226
71092,128,95,3,42,0.6875,0.0
71093,109,71,11,20,0.6691,0.0
71094,47,8,4,3,0.8636,0.0
71095,16,13,4,2,0.8958,0.0
71096,1,1,1,0,1.0,0.0
71097,10,1,1,0,1.0,0.0
71098,2,1,1,0,1.0,0.0
71099,1,1,1,0,1.0,0.0
71100,4,2,2,0,1.0,0.0
71101,6,1,1,0,1.0,0.0
71102,2,1,1,0,1.0,0.0
71103,12,1,1,0,1.0,0.0
71104,23,13,1,44,0.9375,0.2556
71105,18,3,1,144,1.0,0.3767
71106,19,7,1,29,0.9737,0.2465
71107,2,2,2,0,1.0,0.0
71108,43,15,5,17,0.8458,0.0
71109,74,18,3,11,0.8705,0.0
71110,176,13,2,92,0.4643,0.2233
71111,88,41,2,254,0.959,0.4985
71112,7,1,1,0,1.0,0.0
71113,2,1,1,0,1.0,0.0
71114,36,14,1,153,1.0,0.3892
71115,162,28,3,87,0.6756,0.2645
71116,9,3,1,1,1.0,0.0
71117,43,17,3,12,0.8826,0.0
71118,13,2,1,8,1.0,0.2285
71119,4,5,5,0,1.0,0.2238
71120,7,1,1,0,1.0,0.0
71121,406,9,2,2,0.7017,0.0
71122,23,13,2,10,0.9097,0.0
71123,3,1,1,0,1.0,0.0
71124,22,6,2,19,0.9565,0.2334
71125,10,5,1,63,1.0,0.288
71126,417,13,2,3,0.4417,0.0
71127,20,13,2,0,1.0,0.2224
71128,23,7,3,8,0.9583,0.2233
71129,114,124,4,66,0.727,0.2537
71130,2,1,1,0,0.6667,0.0
71131,1,2,2,0,1.0,0.0
71132,4,1,1,0,1.0,0.0
71133,22,2,2,0,1.0,0.2221
71134,3,1,1,0,1.0,0.0
71135,39,2,1,18,1.0,0.2423
71136,20,5,1,76,0.975,0.2978
71137,1530,1814,9,208,0.8354,0.691
71138,5,1,1,0,1.0,0.0
71139,1,1,1,0,1.0,0.0
71140,99,14,3,16,0.95,0.2393
71141,535,41,5,321,0.7594,0.5831
71142,170,201,4,214,0.7835,0.4372
71143,1,1,1,0,1.0,0.0
71144,22,9,4,2,0.7778,0.0
71145,8,2,2,0,1.0,0.0
71146,2,1,1,0,1.0,0.0
71147,7,5,2,1,1.0,0.2216
71148,13,6,3,1,0.9423,0.0
71149,3,1,1,0,1.0,0.0
71150,204,4,2,118,0.6238,0.2892
71151,10,9,4,1,1.0,0.2246
71152,2,2,2,0,1.0,0.0
71153,14,6,3,0,1.0,0.2226
71154,200,120,3,46,0.7397,0.2432
71155,1,1,1,0,1.0,0.0
71156,13,7,2,6,0.7976,0.0
71157,233,22,1,63,0.375,0.0
71158,29,14,3,1,0.9615,0.0
71159,20,2,1,1,1.0,0.2217
71160,1,7,1,173,1.0,0.4065
71161,3,1,1,0,1.0,0.0
71162,31,5,2,1,0.8958,0.0
71163,17,2,2,0,1.0,0.2215
71164,28,56,11,7,0.9517,0.2338
71165,17,6,1,32,1.0,0.2552
71166,1,1,1,0,1.0,0.0
71167,24,11,2,4,0.9389,0.0
71168,12,5,5,0,0.8654,0.0
71169,20,6,3,1,1.0,0.2244
71170,6,6,6,0,1.0,0.2254
71171,3,1,1,0,1.0,0.0
71172,15,45,1,251,0.8793,0.4684
71173,5,1,1,0,1.0,0.0
71174,9,12,1,97,0.9444,0.313
71175,1,1,1,0,1.0,0.0
71176,149,1242,15,111,0.495,0.3288
71177,5,4,2,1,1.0,0.0
71178,33,21,1,34,0.9062,0.2395
71179,2,1,1,0,1.0,0.0
71180,41,10,2,5,0.9413,0.0
71181,3,1,1,0,1.0,0.0
71182,8,4,1,1,0.9643,0.0
71183,71,8,4,6,0.9221,0.0
71184,1,1,1,0,1.0,0.0
71185,1,1,1,0,1.0,0.0
71186,15,1,1,0,1.0,0.0
71187,2,10,10,0,1.0,0.2301
71188,8,5,2,0,0.7407,0.0
71189,27,2,1,1,0.9226,0.0
71190,14,1,1,0,1.0,0.0
71191,2,1,1,0,1.0,0.0
71192,58,94,2,60,0.8157,0.256
71193,7,10,5,1,1.0,0.2255
71194,48,22,4,7,0.9202,0.0
71195,49,2,2,0,0.8872,0.0
71196,8,3,1,2,1.0,0.2214
71197,1,1,1,0,1.0,0.0
71198,31,16,2,23,0.9688,0.242
71199,2,1,1,0,1.0,0.0
71200,48,2,2,0,0.9177,0.0
71201,10,3,3,0,1.0,0.222
71202,7,3,1,0,1.0,0.0
71203,36,3,1,0,0.0,0.0
71204,266,128,1,124,0.8488,0.3573
71205,6,3,3,0,1.0,0.2215
71206,318,20,2,33,0.845,0.2592
71207,1,1,1,0,1.0,0.0
71208,8,20,2,1,1.0,0.2225
71209,25,15,2,7,0.9295,0.0
71210,74,63,4,65,0.9459,0.2925
71211,3,1,1,0,1.0,0.0
71212,414,4,1,1,1.0,0.2673
71213,62,14,3,23,0.8669,0.2245
71214,2,1,1,0,1.0,0.0
71215,26,21,5,8,0.9259,0.0
71216,76,67,5,14,0.9312,0.2356
71217,10,10,1,32,0.963,0.2465
71218,7,6,3,7,1.0,0.2294
71219,43,84,3,34,0.8507,0.2344
71220,14,2,2,0,1.0,0.0
71221,42,8,1,6,0.9109,0.0
71222,4,5,2,8,1.0,0.2288
71223,48,14,1,17,0.8949,0.0
71224,1,1,1,0,1.0,0.0
71225,10,5,2,1,1.0,0.2219
71226,1,4,4,0,1.0,0.2222
71227,2,5,1,38,1.0,0.2599
71228,14,9,1,27,1.0,0.2496
71229,523,15,2,148,0.625,0.3594
71230,175,121,5,20,0.7155,0.0
71231,107,3,3,0,0.5,0.0
71232,21,66,3,74,0.5728,0.0
71233,16,29,2,48,0.7969,0.2306
71234,9,13,1,50,0.7249,0.0
71235,1,1,1,0,1.0,0.0
71236,2,3,1,1,0.8333,0.0
71237,77,52,4,22,0.7979,0.0
71238,1,1,1,0,1.0,0.0
71239,16,5,1,3,1.0,0.2235
71240,263,6,1,55,0.6875,0.2404
71241,1106,26,2,107,1.0,0.4648
71242,9,1,1,0,1.0,0.0
71243,44,5,2,8,0.5,0.0
71244,6,3,1,4,1.0,0.2234
71245,16,5,2,1,1.0,0.2226
71246,100,41,3,15,0.8156,0.0
71247,21,2,1,0,0.9318,0.0
71248,118,56,2,124,0.5656,0.2758
71249,24,3,1,277,1.0,0.5218
71250,55,1,1,0,1.0,0.2246
71251,43,9,1,32,0.8333,0.222
71252,13,2,1,3,1.0,0.223
71253,14,6,3,1,1.0,0.2237
71254,14,4,1,5,0.9286,0.0
71255,10,1,1,0,1.0,0.0
71256,43,3,1,1,0.9508,0.0
71257,10,3,1,1,0.9,0.0
71258,7,2,1,1,1.0,0.0
71259,2,1,1,0,1.0,0.0
71260,11,5,2,1,1.0,0.222
71261,2,1,1,0,1.0,0.0
71262,22,14,7,2,0.8431,0.0
71263,22,10,1,2,0.9565,0.0
71264,21,7,7,0,0.9524,0.0
71265,136,47,2,28,0.8195,0.2286
71266,13,1,1,0,0.9286,0.0
71267,18,10,3,64,0.75,0.2381
71268,113,55,7,7,0.8683,0.0
71269,47,15,2,94,0.9064,0.3072
71270,145,173,9,23,0.6484,0.0
71271,480,228,2,168,0.3043,0.3175
71272,1,3,1,0,1.0,0.0
71273,16,32,16,0,1.0,0.2403
71274,22,8,2,2,0.9239,0.0
71275,154,224,4,68,0.8054,0.2829
71276,56,43,2,94,0.7903,0.2844
71277,119,167,3,107,0.7246,0.2993
71278,31,8,4,1,0.9688,0.0
71279,12,1,1,0,1.0,0.0
71280,9,8,1,7,1.0,0.2272
71281,22,13,2,34,1.0,0.2595
71282,127,21,3,6,0.0,0.0
71283,635,49,3,77,1.0,0.3802
71284,4,2,2,0,1.0,0.0
71285,37,13,2,7,0.8965,0.0
71286,37,22,7,3,1.0,0.2343
71287,11,4,2,1,0.7879,0.0
71288,11,5,5,0,1.0,0.2247
71289,23,14,1,247,0.9236,0.473
71290,37,25,2,76,0.8463,0.274
71291,1,1,1,0,1.0,0.0
71292,47,33,11,2,0.5,0.0
71293,4,2,2,0,1.0,0.0
71294,2,1,1,0,1.0,0.0
71295,1259,3,3,0,1.0,0.3663
71296,583,17,3,6,1.0,0.2954
71297,1,1,1,0,1.0,0.0
71298,13,2,2,0,1.0,0.0
71299,2,2,2,0,1.0,0.0
71300,11,5,1,9,0.9167,0.0
71301,2,1,1,0,1.0,0.0
71302,17,6,6,0,0.9688,0.0
71303,49,24,4,17,0.889,0.223
71304,66,16,2,28,0.8696,0.2298
71305,59,6,1,6,0.9417,0.0
71306,13,1,1,0,1.0,0.0
71307,4,4,2,5,1.0,0.2255
71308,1,2,2,0,1.0,0.0
71309,49,9,1,5,0.9635,0.2218
71310,425,157,7,260,0.5451,0.466
71311,4,3,1,13,1.0,0.2329
71312,4,3,1,1,1.0,0.0
71313,772,4,1,10,1.0,0.3185
71314,41,5,1,37,0.9194,0.2457
71315,31,24,2,62,0.9073,0.2713
71316,27,11,5,6,0.8462,0.0
71317,32,2,2,0,0.9333,0.0
71318,1870,106,3,44,1.0,0.4902
71319,146,247,5,79,0.7976,0.2947
71320,14,10,2,188,1.0,0.4256
71321,16,4,4,0,1.0,0.2239
71322,42,13,2,6,0.9087,0.0
71323,153,146,9,23,0.7351,0.0
71324,20,5,1,33,0.8875,0.232
71325,49,25,1,29,0.8542,0.2248
71326,3,5,5,0,1.0,0.2237
71327,16,5,1,18,0.8935,0.0
71328,501,62,2,46,0.2797,0.0
71329,8,5,1,10,1.0,0.2302
71330,1,1,1,0,1.0,0.0
71331,37,17,2,119,0.9296,0.3384
71332,751,92,3,78,0.9508,0.3863
71333,6,2,2,0,1.0,0.0
71334,22,3,1,22,0.9022,0.2234
71335,9,8,4,1,1.0,0.2244
71336,8,1,1,0,1.0,0.0
71337,20,1,1,0,1.0,0.0
71338,109,365,2,237,0.584,0.4178
71339,25,11,1,235,0.9467,0.4651
71340,20,7,3,1,1.0,0.2244
71341,57,1,1,0,0.0,0.0
71342,24,297,2,132,0.7746,0.332
71343,37,14,1,63,0.8733,0.2639
71344,100,58,5,11,0.8475,0.0
71345,142,158,5,67,0.7989,0.2767
71346,1,3,3,0,1.0,0.0
71347,43,17,2,7,0.9037,0.0
71348,1,1,1,0,1.0,0.0
71349,51,25,2,13,0.7319,0.0
71350,7,1,1,0,1.0,0.0
71351,4,4,4,0,1.0,0.2226
71352,22,5,2,152,0.883,0.3617
71353,15,8,4,0,0.9643,0.0
71354,22,4,4,0,0.875,0.0
71355,374,325,5,99,0.7499,0.3365
71356,36,7,2,82,0.9275,0.2971
71357,51,14,1,41,0.9119,0.2501
71358,23,1,1,0,0.9375,0.0
71359,21,13,1,3,1.0,0.2245
71360,14,8,2,19,0.9036,0.0
71361,1,1,1,0,1.0,0.0
71362,21,3,3,0,1.0,0.2232
71363,47,20,10,16,0.91,0.2335
71364,5,1,1,0,1.0,0.0
71365,43,10,1,120,0.7706,0.3038
71366,3,1,1,0,1.0,0.0
71367,258,3,3,0,0.5,0.0
71368,31,23,3,56,0.9815,0.2822
71369,23,3,3,0,1.0,0.2235
71370,17,2,2,0,1.0,0.2215
71371,4,3,1,0,1.0,0.0
71372,4,7,2,54,0.7375,0.2215
71373,151,87,3,35,0.4313,0.0
71374,7,8,8,0,1.0,0.2281
71375,66,32,3,32,0.7752,0.0
71376,1,1,1,0,1.0,0.0
71377,32,5,1,73,0.95,0.2905
71378,29,6,3,1,1.0,0.2254
71379,23,6,1,5,0.9783,0.2218
71380,25,20,5,12,0.8615,0.0
71381,8,28,5,4,0.9524,0.0
71382,16,4,2,1,0.9688,0.0
71383,45,63,2,91,0.8788,0.3003
71384,23,42,3,13,0.9583,0.2305
71385,1,1,1,0,1.0,0.0
71386,969,212,3,142,0.7594,0.4455
71387,10,2,2,0,1.0,0.0
71388,23,10,2,4,0.9565,0.0
71389,25,53,3,211,0.4861,0.3432
71390,55,52,2,130,0.7731,0.3201
71391,10,2,2,0,1.0,0.0
71392,1,3,1,12,1.0,0.2315
71393,76,72,3,97,0.7236,0.2782
71394,99,101,5,26,0.6184,0.0
71395,103,19,1,51,0.9175,0.2684
71396,576,46,3,295,1.0,0.6099
71397,66,28,1,5,0.9023,0.0
71398,18,18,4,15,0.9375,0.2276
71399,59,45,5,8,0.8633,0.0
71400,147,1,1,0,1.0,0.2352
71401,114,4,2,2,0.35,0.0
71402,10,3,1,1,1.0,0.0
71403,16,2,1,9,1.0,0.2299
71404,2,2,2,0,1.0,0.0
71405,7,2,2,0,1.0,0.0
71406,1930,927,7,280,1.0,0.8018
71407,152,131,5,214,0.78,0.4319
71408,2,1,1,0,0.75,0.0
71409,19,5,2,7,1.0,0.2295
71410,3,4,1,20,0.6667,0.0
71411,8,6,6,0,1.0,0.2256
71412,55,55,3,15,0.5795,0.0
71413,2,1,1,0,1.0,0.0
71414,21,3,1,113,1.0,0.3434
71415,9,4,4,0,1.0,0.2231
71416,23,18,2,19,0.8382,0.0
71417,5,3,1,18,1.0,0.2384
71418,16,2,1,3,0.9688,0.0
71419,8,5,1,43,1.0,0.266
71420,14,8,4,0,1.0,0.2239
71421,1,5,1,0,1.0,0.0
71422,9,2,2,0,1.0,0.0
71423,43,17,3,37,0.9709,0.2603
71424,24,3,1,1,1.0,0.2222
71425,6,1,1,0,1.0,0.0
71426,1,1,1,0,1.0,0.0
71427,17,7,1,6,1.0,0.227
71428,24,18,2,234,0.9167,0.459
71429,1,1,1,0,1.0,0.0
71430,28,9,2,253,0.8869,0.4731
71431,22,10,1,13,0.9242,0.0
71432,22,8,1,8,1.0,0.2298
71433,9,4,2,144,1.0,0.377
71434,38,13,1,77,0.8705,0.2786
71435,43,9,1,4,0.8433,0.0
71436,42,9,3,4,0.94,0.0
71437,7,2,1,1,1.0,0.0
71438,21,12,4,20,1.0,0.2467
71439,64,20,2,15,0.8541,0.0
71440,6,1,1,0,1.0,0.0
71441,15,3,1,3,0.9405,0.0
71442,18,12,1,46,0.8333,0.2344
71443,143,163,4,66,0.663,0.2451
71444,3,1,1,0,1.0,0.0
71445,1,1,1,0,1.0,0.0
71446,13,6,6,0,0.9167,0.0
71447,3,1,1,0,1.0,0.0
71448,54,23,5,4,0.8854,0.0
71449,753,291,4,176,0.7771,0.4667
71450,65,108,3,95,0.7322,0.2786
71451,1,1,1,0,1.0,0.0
71452,16,5,2,16,1.0,0.2389
71453,12,3,1,1,0.9231,0.0
71454,35,6,1,121,0.9857,0.3508
71455,15,8,8,0,1.0,0.229
71456,15,9,4,86,0.9375,0.3038
71457,17,3,1,1,1.0,0.0
71458,32,5,5,0,0.9333,0.0
71459,4,2,1,120,1.0,0.349
71460,15,1,1,0,1.0,0.0
71461,190,13,1,7,0.1056,0.0
71462,152,123,4,84,0.7999,0.2935
71463,28,8,2,2,0.9821,0.0
71464,1,4,4,0,1.0,0.2222
71465,9,11,3,5,1.0,0.2277
71466,3,1,1,0,1.0,0.0
71467,1,3,1,0,1.0,0.0
71468,22,3,1,1,0.9773,0.0
71469,18,11,5,1,1.0,0.2269
71470,1,1,1,0,0.5,0.0
71471,1,2,2,0,1.0,0.0
71472,8,4,4,0,1.0,0.223
71473,25,12,1,35,0.9615,0.2513
71474,23,25,12,3,1.0,0.239
71475,143,22,2,194,0.8007,0.4042
71476,3,1,1,0,1.0,0.0
71477,180,23,3,75,0.5476,0.2253
71478,36,15,1,32,0.9722,0.2518
71479,24,3,1,7,1.0,0.2287
71480,21,6,6,0,0.9762,0.2219
71481,3,1,1,0,1.0,0.0
71482,5,4,4,0,1.0,0.2227
71483,31,11,2,9,0.8718,0.0
71484,4,4,4,0,0.7333,0.0
71485,7,1,1,0,0.9286,0.0
71486,6,3,1,74,1.0,0.2994
71487,351,336,8,54,0.3643,0.0
71488,169,284,3,213,0.6491,0.4099
71489,47,23,3,10,0.8652,0.0
71490,41,5,1,4,0.9675,0.0
71491,728,590,5,135,0.7778,0.4366
71492,113,8,1,46,0.4521,0.0
71493,129,2,1,2,0.85,0.0
71494,4,3,3,0,1.0,0.0
71495,2,1,1,0,1.0,0.0
71496,31,13,1,7,0.9375,0.0
71497,47,3,3,0,1.0,0.2262
71498,171,5,1,291,0.5,0.4449
71499,19,26,8,5,1.0,0.2358
71500,129,122,3,35,0.6811,0.0
71501,557,121,2,171,0.7014,0.4106
71502,92,112,3,210,0.8098,0.4237
71503,45,9,4,1,0.869,0.0
71504,4,4,1,7,1.0,0.2264
71505,51,4,4,0,1.0,0.228
71506,22,4,1,1,0.9348,0.0
71507,78,76,3,53,0.7626,0.2394
71508,23,7,2,6,1.0,0.2289
71509,26,8,1,4,0.9744,0.0
71510,578,7,1,99,0.0,0.0
71511,673,509,7,101,0.5909,0.3507
71512,173,256,13,22,0.798,0.2464
71513,268,996,9,132,0.5254,0.3515
71514,14,8,4,1,0.9643,0.0
71515,17,14,3,3,0.8009,0.0
71516,14,4,2,3,1.0,0.2245
71517,10,9,1,6,0.8636,0.0
71518,129,4,2,12,0.8,0.0
71519,55,47,1,131,0.9173,0.3512
71520,1,1,1,0,1.0,0.0
71521,4,5,1,3,1.0,0.2221
71522,23,9,4,1,0.9167,0.0
71523,5,3,1,1,1.0,0.0
71524,15,16,1,141,0.9062,0.3534
71525,101,66,13,3,0.7311,0.0
71526,42,16,3,60,0.877,0.2646
71527,5,5,2,1,1.0,0.0
71528,134,12,2,4,0.8937,0.0
71529,1,1,1,0,1.0,0.0
71530,118,50,3,107,0.6147,0.269
71531,22,5,2,4,1.0,0.2266
71532,10,4,1,13,1.0,0.2336
71533,66,17,3,14,0.9708,0.238
71534,3,1,1,0,1.0,0.0
71535,320,94,13,12,0.0,0.0
71536,36,53,4,112,0.8332,0.314
71537,43,24,4,3,0.8914,0.0
71538,1,1,1,0,1.0,0.0
71539,7,9,9,0,1.0,0.2294
71540,45,5,1,3,0.9317,0.0
71541,34,19,3,61,0.9853,0.2886
71542,14,10,2,7,0.9643,0.0
71543,90,1,1,0,0.0,0.0
71544,4,3,1,10,1.0,0.2296
71545,42,14,2,5,0.6091,0.0
71546,5,5,1,3,1.0,0.2223
71547,1,5,5,0,1.0,0.2235
71548,1,2,1,16,1.0,0.2358
71549,49,11,5,103,0.781,0.2934
71550,165,110,4,29,0.9241,0.2617
71551,3,4,2,2,1.0,0.2221
71552,42,14,3,4,0.8129,0.0
71553,12,2,2,0,1.0,0.0
71554,23,6,1,77,0.9583,0.2956
71555,438,10,2,317,0.5,0.5055
71556,22,17,3,44,0.7997,0.2281
71557,89,13,3,5,0.8278,0.0
71558,11,4,1,23,1.0,0.2446
71559,39,6,1,7,0.9744,0.225
71560,276,44,4,49,0.556,0.0
71561,26,45,2,74,0.8413,0.2705
71562,8,2,2,0,0.9286,0.0
71563,2,2,2,0,1.0,0.0
71564,79,26,2,10,0.9009,0.0
71565,15,10,2,28,1.0,0.2521
71566,335,79,1,168,0.6757,0.3727
71567,3,1,1,0,1.0,0.0
71568,45,40,8,2,0.9022,0.0
71569,9,1,1,0,1.0,0.0
71570,11,2,1,1,1.0,0.0
71571,187,67,6,10,0.8883,0.236
71572,124,1,1,0,0.0,0.0
71573,26,11,3,2,0.9013,0.0
71574,25,4,2,1,0.9423,0.0
71575,279,96,1,163,0.4127,0.3042
71576,76,12,1,25,0.0,0.0
71577,10,1,1,0,1.0,0.0
71578,142,26,4,141,0.8707,0.3645
71579,4,3,3,0,1.0,0.0
71580,308,71,2,295,0.5685,0.4848
71581,3,3,3,0,1.0,0.0
71582,3,1,1,0,1.0,0.0
71583,28,2,2,0,0.0,0.0
71584,3,1,1,0,1.0,0.0
71585,48,145,24,6,0.8404,0.2316
71586,3,2,2,0,1.0,0.0
71587,1,2,1,0,1.0,0.0
71588,23,24,3,12,0.8426,0.0
71589,14,3,1,1,1.0,0.0
71590,5,2,2,0,1.0,0.0
71591,36,20,1,45,0.8611,0.2419
71592,43,11,5,3,0.8701,0.0
71593,8,2,1,0,1.0,0.0
71594,1,1,1,0,1.0,0.0
71595,6,2,2,0,0.9167,0.0
71596,15,2,2,0,1.0,0.0
71597,35,7,1,2,0.9688,0.0
71598,44,53,5,80,0.9225,0.3009
71599,7,1,1,0,1.0,0.0
71600,1,2,1,0,1.0,0.0
71601,5,9,4,7,1.0,0.2305
71602,8,2,2,0,1.0,0.0
71603,4,6,6,0,1.0,0.2251
71604,2,1,1,0,1.0,0.0
71605,15,15,1,25,0.9375,0.2342
71606,62,34,8,4,0.8493,0.0
71607,37,24,2,17,0.9476,0.232
71608,80,40,3,37,0.7702,0.222
71609,101,51,2,315,0.7998,0.532
71610,373,85,2,60,0.4411,0.0
71611,7,6,6,0,1.0,0.2255
71612,19,7,1,13,0.925,0.0
71613,1,2,2,0,1.0,0.0
71614,43,8,4,1,0.8109,0.0
71615,40,14,2,57,0.9573,0.2773
71616,268,4,4,0,0.3333,0.0
71617,24,3,1,1,0.94,0.0
71618,99,14,2,20,0.69,0.0
71619,1,1,1,0,1.0,0.0
71620,26,4,4,0,0.0,0.0
71621,13,2,1,0,0.9615,0.0
71622,33,24,3,73,0.8127,0.2641
71623,2,1,1,0,1.0,0.0
71624,31,8,2,7,0.9483,0.0
71625,22,12,6,1,1.0,0.2286
71626,48,41,5,88,0.8484,0.2933
71627,5,4,1,25,1.0,0.2461
71628,20,2,2,0,1.0,0.2218
71629,19,2,2,0,1.0,0.2217
71630,26,4,2,1,0.9808,0.0
71631,17,8,1,18,0.8775,0.0
71632,45,29,3,10,0.9056,0.0
71633,1,1,1,0,1.0,0.0
71634,133,13,1,28,0.5,0.0
71635,31,8,1,21,0.8984,0.2228
71636,149,292,7,152,0.6326,0.3431
71637,129,5,5,0,0.0714,0.0
71638,9,3,3,0,1.0,0.2218
71639,31,23,2,10,0.9677,0.228
71640,5,5,2,2,1.0,0.2224
71641,28,11,1,246,0.9483,0.4778
71642,97,164,10,18,0.7696,0.0
71643,61,8,2,8,1.0,0.2356
71644,10,1,1,0,0.95,0.0
71645,10,3,1,15,1.0,0.2358
71646,20,1,1,0,0.95,0.0
71647,8,2,1,1,1.0,0.0
71648,134,139,6,18,0.6717,0.0
71649,3,5,2,1,0.75,0.0
71650,5,3,3,0,1.0,0.0
71651,15,8,2,0,1.0,0.2216
71652,5,1,1,0,1.0,0.0
71653,4,1,1,0,1.0,0.0
71654,103,11,2,25,0.6923,0.0
71655,7,1,1,0,1.0,0.0
71656,201,433,4,120,0.7063,0.3342
71657,4,5,2,1,1.0,0.0
71658,101,43,3,32,0.9009,0.2477
71659,26,6,3,9,0.6,0.0
71660,14,3,1,2,1.0,0.2221
71661,17,4,2,1,1.0,0.2227
71662,12,2,2,0,1.0,0.0
71663,22,6,2,1,1.0,0.2233
71664,162,157,13,11,0.9823,0.2682
71665,53,13,1,21,0.9514,0.2372
71666,24,3,1,2,1.0,0.2233
71667,26,6,6,0,1.0,0.2277
71668,186,307,4,94,0.5978,0.2739
71669,23,8,1,83,0.9493,0.3003
71670,180,124,7,73,0.6172,0.2487
71671,11,1,1,0,1.0,0.0
71672,323,498,4,265,0.4388,0.4508
71673,2,7,3,27,1.0,0.2506
71674,1,2,1,0,1.0,0.0
71675,4,2,2,0,1.0,0.0
71676,30,8,2,1,1.0,0.2244
71677,1,1,1,0,1.0,0.0
71678,22,13,1,13,0.8315,0.0
71679,23,9,4,1,0.971,0.0
71680,1,5,2,0,1.0,0.0
71681,14,3,3,0,1.0,0.2224
71682,44,10,2,53,0.928,0.2668
71683,31,37,2,14,0.736,0.0
71684,1,1,1,0,1.0,0.0
71685,13,6,1,5,1.0,0.2254
71686,308,256,3,237,0.3782,0.3914
71687,133,14,3,223,0.9177,0.4609
71688,13,10,3,21,1.0,0.2455
71689,5,5,1,18,0.8333,0.0
71690,1,1,1,0,1.0,0.0
71691,2,1,1,0,1.0,0.0
71692,42,10,1,7,0.9571,0.2218
71693,24,18,9,1,0.94,0.0
71694,1,1,1,0,1.0,0.0
71695,3,1,1,0,1.0,0.0
71696,1,2,2,0,1.0,0.0
71697,45,16,3,6,0.904,0.0
71698,8,2,1,3,1.0,0.2225
71699,1,1,1,0,1.0,0.0
71700,7,2,1,0,1.0,0.0
71701,5,2,1,2,1.0,0.0
71702,16,3,1,1,0.9118,0.0
71703,26,8,8,0,0.8733,0.0
71704,11,1,1,0,1.0,0.0
71705,40,12,2,24,0.8125,0.0
71706,21,14,1,10,1.0,0.2322
71707,30,8,2,4,0.9611,0.0
71708,7,1,1,0,1.0,0.0
71709,32,7,1,18,1.0,0.2418
71710,94,225,3,82,0.7391,0.2755
71711,5,1,1,0,1.0,0.0
71712,23,57,2,160,0.7827,0.3513
71713,170,14,2,15,0.8095,0.0
71714,1,1,1,0,1.0,0.0
71715,32,20,3,22,0.9697,0.2427
