time,value
1529884800,6193.22021
1529888400,6175.02002
1529892000,6155.08984
1529895600,6149.8999
1529899200,6193.95996
1529902800,6170.02002
1529906400,6201.1401399999995
1529910000,6178.259770000001
1529913600,6193.08008
1529917200,6187.47021
1529920800,6228.1298799999995
1529924400,6240.41016
1529928000,6261.18994
1529931600,6148.83984
1529935200,6344.4502
1529938800,6313.27002
1529942400,6335.43994
1529946000,6300.240229999999
1529949600,6310.47998
1529953200,6287.43994
1529956800,6291.680179999999
1529960400,6278.43994
1529964000,6284.1298799999995
1529967600,6266.16992
1529971200,6272.08008
1529974800,6248.819820000001
1529978400,6254.6298799999995
1529982000,6257.6098600000005
1529985600,6269.1401399999995
1529989200,6286.3598600000005
1529992800,6272.069820000001
1529996400,6257.93994
1530000000,6245.1298799999995
1530003600,6237.3501
1530007200,6239.45996
1530010800,6239.3701200000005
1530014400,6239.06006
1530018000,6253.27002
1530021600,6217.54004
1530025200,6210.27979
1530028800,6240.83008
1530032400,6211.569820000001
1530036000,6219.8901399999995
1530039600,6197.81006
1530043200,6208.009770000001
1530046800,6269.77002
1530050400,6239.22998
1530054000,6177.31006
1530057600,6113.97021
1530061200,6131.02002
1530064800,6103.81006
1530068400,6099.8999
1530072000,6084.3798799999995
1530075600,6110.97998
1530079200,6106.68994
1530082800,6102.0498
1530086400,6130.04004
1530090000,6117.8901399999995
1530093600,6147.02979
1530097200,6130.72998
1530100800,6111.9502
1530104400,6119.27002
1530108000,6109.47998
1530111600,6161.4502
1530115200,6146.1001
1530118800,6146.1001
1530122400,6145.72998
1530126000,6161.58008
1530129600,6156.990229999999
1530133200,6146.490229999999
1530136800,6159.6298799999995
1530140400,6192.1098600000005
1530144000,6172.22998
1530147600,6159.43994
1530151200,6159.2002
1530154800,6143.93994
1530158400,6124.6298799999995
1530162000,6130.680179999999
1530165600,6131.58008
1530169200,6123.70996
1530172800,6145.6201200000005
1530176400,6134.680179999999
1530180000,6124.4502
1530183600,6128.009770000001
1530187200,6140.52979
1530190800,6126.52979
1530194400,6141.069820000001
1530198000,6137.08984
1530201600,6130.41992
1530205200,6127.27002
1530208800,6131.1401399999995
1530212400,6131.02002
1530216000,6110.77979
1530219600,6071.2002
1530223200,5969.83008
1530226800,5959.680179999999
1530230400,5913.740229999999
1530234000,5916.08984
1530237600,5900.759770000001
1530241200,5896.02979
1530244800,5894.83984
